xgb,catboost,lgbm
51301953536,41385879750,30839937167
34795905024,33254499315,22101644852
50917281792,32531985796,29347281030
35094368256,30570533852,21656371751
52958146560,73790221507,32966562887
34898669568,31645794059,22428717643
34586476544,30097086074,21630866330
35451633664,33413557259,21726408340
38279966720,35821749367,24315135040
48942874624,42114838381,28669841550
50774634496,48499144969,34397679992
34804473856,30051356753,21656371751
37968257024,36835559973,23597857232
35114430464,29969011223,21700060750
35766513664,31203540380,22263641529
35185500160,30602378048,21656371751
34091030528,29678791308,21652902740
41762889728,48485001005,27857753044
45018292224,31415872642,27671969922
36789153792,34316694328,23132990776
34775552000,29226192855,22080957111
83679903744,85146972715,58133792943
49142222848,69559564275,31833331974
40808759296,31895567341,25082649725
54654517248,69166162434,33858407200
39799783424,32357748650,23715559002
36319739904,37247620033,22919908894
61694271488,43679529033,38930872853
56746090496,83950952194,35234284214
1.08224E+11,3.30972E+11,63041561028
35038134272,30586803035,21656371751
34470711296,29816930568,21687987621
34321887232,30926557367,21828842043
40229978112,33189074070,24906426585
35475099648,30936918309,21738253345
34785128448,29618645760,21695243142
34195191808,31766214862,21642939459
34703196160,29007502308,22101644852
34649260032,31194158142,21828842043
44483522560,37446185946,28148180506
53848911872,33682496557,37202250659
35212378112,30678205445,21738253345
35982921728,37045618694,22507559794
34970255360,32090094903,22101644852
38819487744,44313882949,24041083310
50002423808,51144035537,31504757472
35230208000,29876382893,21738253345
41902170112,48907803658,29051204560
1.03373E+11,1.25414E+11,86570402361
48061853696,46324515887,30962060924
63600300032,30109392433,40641215005
42364579840,48680773340,27848754057
34329047040,29762588715,21726408340
34965741568,31139595367,21727954162
1.66277E+11,3.31826E+11,1.50555E+11
34746023936,30886297324,21656371751
33716363264,29633868039,21630866330
39100944384,34954104583,23715641724
51823706112,68805145245,34904892931
33888229376,29500691881,21630866330
35482808320,29034992943,21695243142
34397155328,30056396963,21695243142
69475147776,77245470097,45516007849
52602642432,62442905172,35588888788
55766999040,38978342301,34220796070
37530468352,24532366117,22507559794
39330369536,33998394315,25044018446
33805195264,29794536811,21630866330
39332061184,41045334716,24928533337
72256299008,51561191020,41435133407
38068326400,49914794683,23970406929
54164447232,60224463738,34499948687
49665462272,1.74038E+11,30859992711
45615140864,54663135669,30628175554
35417989120,31628881102,21700060750
34675400704,29593702941,21695243142
35150106624,33053966903,21816240888
38695899136,33353791886,23502893430
37108944896,23742888719,23132990776
36426936320,28825607816,22726265852
34417827840,30626872624,21630866330
37131964416,31782709355,22716016929
34634108928,30825580407,21687987621
35713458176,32809594576,22101644852
38088740864,32904688003,23959363703
35975761920,30619277765,22726265852
34884435968,29611925508,21816240888
33565073408,29899219973,21630866330
36112855040,30033725553,22716016929
1.34933E+11,54186362911,50660622125
36677283840,38024484383,22726265852
37114957824,33861958885,23325328324
38026121216,36952295094,24652296263
53156847616,72363737363,40842545503
75429076992,73925432896,45816887567
4.82307E+11,9.25101E+11,3.91387E+11
49349976064,69080391630,31240493864
35843207168,29875612809,22957975856
34544103424,33968618909,21816240888
46756417536,71173588931,28673113147
34909839360,30503064925,21656371751
56897568768,47968979932,36576023648
35249307648,28629267628,22428717643
45964161024,76447946315,31386140636
35453972480,32138421771,22128978033
45164711936,50594233389,27641908205
50061623296,47238221436,31648189408
36779978752,36952851002,22945089468
33681666048,29893335569,21630866330
74011492352,67281303981,40831690596
34398453760,29914541232,21726408340
36680105984,34824342651,22758800066
38316269568,52383733692,23718975103
37064695808,28569848232,22897693761
50795581440,26616100078,31581600358
34636025856,30018354539,21816240888
43503386624,41157108480,27423945699
40081973248,30255556124,25082649725
39852519424,30977352734,25044018446
56806993920,68586016512,35592348001
52947484672,64542427971,33822554217
52713197568,64649444984,33242106059
35508277248,29151348654,21695243142
35526656000,34051898274,22128978033
33681666048,29951931247,21630866330
34883862528,30314375159,21727954162
35781218304,31085852789,22177266026
47432683520,56137408251,28241116412
34954067968,32700152745,21726408340
34174590976,31077856335,21642939459
33930403840,30273865743,21630866330
33856364544,30798754211,21630866330
44842127360,54932689402,29015340217
34557284352,30026297792,21695243142
35229794304,29798104073,21738253345
34702237696,31508614692,21656371751
37227036672,30909482958,23715641724
48476626944,68867964399,29403222004
49815859200,34356273975,28858716048
50974142464,48250888743,32848659082
34443083776,30672354166,21642939459
35808337920,29966259777,22004795734
35263336448,31668899654,22092879483
1.18604E+11,1.05602E+11,74168872262
34314797056,30166348138,21652902740
46344597504,36114139994,28289675387
34945716224,33284990413,21816240888
35326451712,30761825594,21700060750
96338362368,64007377991,31952362035
33628489728,29462804103,21630866330
34967502848,28068819217,22080957111
34761449472,29718054130,21816240888
34629632000,30903896555,21726408340
50060013568,35974352947,32052644214
35057487872,30174965933,22080957111
39650328576,32588414960,24412549101
2.49777E+11,85571960795,1.72583E+11
34670370816,29737644033,21656371751
2.62018E+11,2.02314E+11,1.88878E+11
46235721728,38983379943,29004208186
86808772608,2.14816E+11,51827914955
33899462656,30347206167,21630866330
41238650880,32760942110,25125584182
38524653568,55007941938,23826104614
35456323584,30737519312,21898122482
35027644416,30914584893,21656371751
48716963840,58202275464,30425178187
35674136576,30589365069,22004795734
34928549888,29782850140,22250178504
41745383424,1.01458E+11,23863765774
36764307456,35072422191,22919908894
62205657088,90311393791,43399401941
34696773632,30334036401,21656371751
46543458304,33506273895,28583712418
34310592512,29601093571,21630866330
35346206720,33298457205,22092879483
35604979712,32411391618,22164664871
35810766848,41799479505,22004795734
74842177536,71663694035,51716893135
34016223232,29969124653,21630866330
33927380992,30302797216,21630866330
35022548992,30402693620,21738253345
1.45841E+11,1.48165E+11,99101281273
34941366272,28202786223,22263641529
34344947712,29257004988,21630866330
34060445696,32706804142,21630866330
34073161728,29161608750,21652902740
34060445696,28867583579,21630866330
33799368704,29789433629,21630866330
35182313472,32576277416,22282712717
34398453760,30378542301,21726408340
85737299968,74122197501,53385280362
51334492160,78532034784,30514635208
36594483200,27937259256,22726265852
35638263808,31997892082,21730501350
36635766784,34039400919,23090308413
51137875968,51384916935,32874895705
60060467200,68522579293,36989730272
59014172672,1.46846E+11,37473860963
36328275968,42563298059,22101644852
35055378432,33236405147,22101644852
3.23768E+11,2.48131E+11,2.08376E+11
35512197120,30467344245,22101644852
34244620288,31145435750,21642939459
53745684480,50543763016,29680495631
34717323264,29575248571,21656371751
34678427648,30574707767,21695243142
36278239232,34729885946,22739394349
34649260032,29878671457,21828842043
38886055936,29560898962,23201016568
33805244416,29746135304,21630866330
33950300160,29639823895,21630866330
34681995264,30479647693,21720698641
37007773696,29864089430,23226607961
41544986624,33620404408,25194403910
36751900672,35274427751,22838804255
34084509696,30324100531,21630866330
36426936320,30856952533,22726265852
67696070656,62320410471,44090684759
2.08553E+11,1.11993E+11,1.35952E+11
35456757760,31108938470,22004795734
53579919360,46299793591,33548128371
34333747200,29953463653,21630866330
46651789312,43672902448,30071483789
38558216192,24997601382,23827727547
34689351680,30150483935,21695243142
50216361984,1.26013E+11,33583092028
37597163520,32386768980,24012008462
34725007360,30461046373,21934736105
36494299136,29996973447,22739728877
33970112512,29368431625,21630866330
35524603904,29173039016,21695243142
34013863936,29842259992,21630866330
2.44626E+11,5.04667E+11,1.65868E+11
60926558208,1.85293E+11,37895294046
45344665600,42860616746,27641908205
53374832640,63964688394,35618409594
35581173760,31201716283,21816240888
1.13697E+11,77496823516,74268968805
41452093440,39965030672,29051204560
35949596672,30591914955,21860879644
47155924992,43007695977,28572729203
45497683968,37470769757,28549562877
36735049728,38690423257,22984175786
39602413568,32392275102,24608159696
43320520704,32761242900,24067779361
3.57013E+11,96160290717,2.51122E+11
34979082240,31489293943,21934736105
34499833856,29924906195,21687987621
37923028992,31796863675,22143316972
35766382592,30703622405,22726265852
42027597824,32654150260,25125584182
41747767296,32105751808,25593699032
35906576384,31741553222,21860879644
41152057344,31625293237,25746700693
42271989760,48512386546,26405670061
4.46171E+11,52251405705,3.79339E+11
2.06804E+11,1.4469E+11,1.49282E+11
42175299584,51005481175,26459350660
34783715328,29829429807,21656371751
37202612224,31255059608,22716016929
35029364736,32135702380,21934736105
41504718848,31362343160,24426624330
35749793792,33681895781,22226497797
86580535296,69494807117,52281793540
34905300992,30615502312,21934736105
4.44077E+11,4.40336E+11,3.19583E+11
36068159488,32168806321,22838804255
34326249472,30193914225,21642939459
35298918400,32474846033,21726408340
2.22832E+11,1.23043E+11,1.4836E+11
36902649856,50424327723,23132990776
35321954304,32051183141,21934736105
34732826624,33465528270,21727954162
35730763776,33939818316,22164664871
42356490240,31305206047,27047208402
34948714496,29768635917,22250178504
33495668736,29483613708,21630866330
60026302464,2.53672E+11,39558384518
33871392768,29785314794,21642939459
80283402240,85033829553,43238769887
35514675200,31703761242,22507559794
37269979136,33721053765,23325328324
34994122752,29787657599,21700060750
57295499264,91367413160,36453846429
36717359104,30446957132,22716016929
1.15183E+11,1.19702E+11,80647299576
37368619008,31518623699,22631145738
33821048832,29785450491,21630866330
40756133888,32145325896,24334977549
52714344448,45335493758,34155226754
43033206784,32340689615,24067779361
37048471552,2866225400,23132990776
40598155264,33101662779,24405094829
1.16045E+11,83154130825,74489472843
1.13745E+11,2.52172E+11,67654044717
63602810880,68926063135,43841889587
69342789632,49368752216,44157204184
34777497600,30427191863,21656371751
34033577984,29784404415,21642939459
47747993600,61069922210,29893851151
34677809152,30359216892,21687987621
37206908928,31841911945,22957975856
36571127808,34058912200,22630336688
44172492800,36746384582,27343506477
39851876352,30649910583,22726265852
33989799936,28964301839,21630866330
37439614976,31974120286,21911588772
1.12084E+11,53692441192,82512121681
34652127232,29699795637,21656371751
37383639040,42368728331,22963872861
34389532672,29890338635,21687987621
47449698304,52386664424,30383578925
47547977728,32928625970,28354290952
36039933952,33595352399,22487149948
